file_path,emotion,augmented,original_file
data/processed\melancholic_enhanced\blues_blues.00035_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
data/processed\melancholic_enhanced\blues_blues.00035_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
data/processed\melancholic_enhanced\blues_blues.00035_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00035.wav
data/processed\melancholic_enhanced\blues_blues.00036_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00036_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00036_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00036_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00036_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00036_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00036_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00036_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00036_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00036_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00036.wav
data/processed\melancholic_enhanced\blues_blues.00037_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00037_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00037_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00037_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00037_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00037_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00037_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00037_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00037_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00037_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00037.wav
data/processed\melancholic_enhanced\blues_blues.00038_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00038_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00038_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00038_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00038_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00038_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00038_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00038_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00038_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00038_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00038.wav
data/processed\melancholic_enhanced\blues_blues.00039_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00039_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00039_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00039_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00039_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00039_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00039_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00039_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00039_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00039_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00039.wav
data/processed\melancholic_enhanced\blues_blues.00040_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00040_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00040_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00040_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00040_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00040_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00040_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00040_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00040_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00040_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00040.wav
data/processed\melancholic_enhanced\blues_blues.00041_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00041_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00041_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00041_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00041_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00041_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00041_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00041_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00041_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00041_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00041.wav
data/processed\melancholic_enhanced\blues_blues.00042_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00042_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00042_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00042_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00042_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00042_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00042_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00042_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00042_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00042_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00042.wav
data/processed\melancholic_enhanced\blues_blues.00043_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00043_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00043_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00043_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00043_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00043_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00043_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00043_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00043_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00043_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00043.wav
data/processed\melancholic_enhanced\blues_blues.00044_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00044_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00044_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00044_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00044_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00044_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00044_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00044_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00044_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00044_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00044.wav
data/processed\melancholic_enhanced\blues_blues.00045_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00045_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00045_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00045_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00045_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00045_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00045_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00045_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00045_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00045_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00045.wav
data/processed\melancholic_enhanced\blues_blues.00046_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00046_pitch_-1.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00046_pitch_+1.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00046_pitch_+2.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00046_stretch_0.8.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00046_stretch_0.9.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00046_stretch_1.1.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00046_stretch_1.2.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00046_noise_0.005.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00046_noise_0.010.wav,melancholic,True,data/processed\melancholic\blues_blues.00046.wav
data/processed\melancholic_enhanced\blues_blues.00047_pitch_-2.wav,melancholic,True,data/processed\melancholic\blues_blues.00047.wav
